"","IsWinner","track_id","artist_id","track_name","year","artist_name","genres","followers","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","tempo","time_signature","valence"
"4884","Nothing","09IStsImFySgyp0pIQdqAc","6WY7D3jk8zTrHtmkqqo5GI","The Middle",2018,"Maren Morris","classic texas country",737826,0.171,0.753,184732,0.657,0,7,0.112,-3.061,1,107.01,4,0.437
"4885","Nothing","7yFhA2fUsL2oIMWlw5DaHQ","6WY7D3jk8zTrHtmkqqo5GI","The Bones",2019,"Maren Morris","classic texas country",737826,0.278,0.612,197293,0.57,0,11,0.0963,-6.642,0,77.004,4,0.334
"4886","Nothing","3MkXV52jXtsG4pvKp4cGE8","6WY7D3jk8zTrHtmkqqo5GI","Chasing After You",2021,"Maren Morris","classic texas country",737826,0.698,0.601,207667,0.675,0,4,0.125,-6.358,1,131.933,4,0.446
"4887","Nothing","1LM5zQv5pBKPyO7rm7Uz6U","6WY7D3jk8zTrHtmkqqo5GI","My Church",2017,"Maren Morris","classic texas country",737826,0.243,0.517,197931,0.743,3.36e-06,9,0.107,-4.336,1,76.979,4,0.664
"4888","Nothing","4CHpVfAhuxNJ3ibExe6kxO","6WY7D3jk8zTrHtmkqqo5GI","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)",2021,"Maren Morris","classic texas country",737826,0.816,0.599,220839,0.494,0,2,0.101,-7.61,1,142.893,4,0.44
"4889","Nothing","1elhmWW7Bv0MOQj2gAsyoV","6WY7D3jk8zTrHtmkqqo5GI","Make You Say",2022,"Maren Morris","classic texas country",737826,0.351,0.687,206000,0.61,0,8,0.175,-4.713,0,128.15,4,0.649
"4890","Nothing","1yTTMcUhL7rtz08Dsgb7Qb","6WY7D3jk8zTrHtmkqqo5GI","The Bones - with Hozier",2019,"Maren Morris","classic texas country",737826,0.286,0.561,197299,0.597,0,11,0.0979,-6,0,76.826,4,0.355
"4891","Nothing","65wnZsZLKJimfK1cTFOfa1","6WY7D3jk8zTrHtmkqqo5GI","Seeing Blind",2017,"Maren Morris","classic texas country",737826,0.0372,0.716,185281,0.555,0,9,0.105,-7.57,1,93.973,4,0.483
"4892","Nothing","09iyGiljLWRYXdRazFkdtJ","6WY7D3jk8zTrHtmkqqo5GI","I Could Use a Love Song",2017,"Maren Morris","classic texas country",737826,0.214,0.638,196422,0.634,0,6,0.0866,-6.474,1,92.097,4,0.473
"4893","Nothing","4H0vNUFcHPz5lytcLjwqkr","6WY7D3jk8zTrHtmkqqo5GI","Rich",2017,"Maren Morris","classic texas country",737826,0.0445,0.565,208893,0.855,0,5,0.32,-4.189,1,74.98,4,0.852
"4894","Nothing","09IStsImFySgyp0pIQdqAc","4lDBihdpMlOalxy1jkUbPl","The Middle",2018,"Grey","",71650,0.171,0.753,184732,0.657,0,7,0.112,-3.061,1,107.01,4,0.437
"4895","Nothing","4Ce37cRWvM1vIGGynKcs22","4lDBihdpMlOalxy1jkUbPl","Starving",2016,"Grey","",71650,0.378,0.728,181880,0.616,0,4,0.105,-4.238,1,99.962,4,0.508
"4896","Nothing","3rdTo5LQGou3pS2ZLxTAcQ","4lDBihdpMlOalxy1jkUbPl","Starving - Acoustic",2016,"Grey","",71650,0.586,0.788,181293,0.262,0,4,0.117,-8.354,1,99.859,4,0.719
"4897","Nothing","7qrMWXNwE1aD1o1sBnyIAh","4lDBihdpMlOalxy1jkUbPl","Crown (with Camila Cabello & Grey)",2017,"Grey","",71650,0.221,0.498,201520,0.608,0,7,0.121,-5.435,0,169.936,4,0.123
"4898","Nothing","48GBbQiTSlXX5i0cn3iIiJ","4lDBihdpMlOalxy1jkUbPl","In The Arms Of A Stranger - Grey Remix",2017,"Grey","",71650,0.429,0.763,212627,0.839,0,0,0.109,-3.437,1,104.977,4,0.655
"4899","Nothing","7DHDkX2zpujg7gNbybahBT","4lDBihdpMlOalxy1jkUbPl","HELL REPLIED",2020,"Grey","",71650,0.27,0.696,167547,0.459,0,5,0.121,-4.834,0,105.965,4,0.33
"4900","Nothing","0BWx2N8CosqHVKkofenY3R","4lDBihdpMlOalxy1jkUbPl","Want You Back",2019,"Grey","",71650,0.116,0.758,176827,0.519,0,0,0.183,-5.832,0,92.99,4,0.417
"4901","Nothing","53kmwsQcr6R3aBdhRMQqe0","4lDBihdpMlOalxy1jkUbPl","I Miss You (feat. Bahari)",2017,"Grey","",71650,0.368,0.697,192320,0.767,0,4,0.119,-5.229,1,102.034,4,0.679
"4902","Nothing","5ExYmEoezlerVTwb94YrRy","4lDBihdpMlOalxy1jkUbPl","Hurricane (with Tyson Ritter)",2021,"Grey","",71650,0.126,0.583,144808,0.664,0,3,0.246,-6.052,1,149.982,4,0.525
"4903","Nothing","0bP9628gPpp5VRUqwerEAJ","4lDBihdpMlOalxy1jkUbPl","Dance with You",2022,"Grey","",71650,0.142,0.564,163924,0.868,0,5,0.389,-4.877,1,109.754,4,0.648
"4904","Nothing","0WtDGnWL2KrMCk0mI1Gpwz","73sIBHcqh3Z3NyqHKZ7FOL","Redbone",2016,"Childish Gambino","atl hip hop",10884992,0.174,0.745,326933,0.353,0.00662,1,0.118,-10.614,1,160.111,4,0.598
"4905","Nothing","4AFsRbaLKRWo3dDtjDFA2V","73sIBHcqh3Z3NyqHKZ7FOL","Me and Your Mama",2016,"Childish Gambino","atl hip hop",10884992,0.0104,0.545,379227,0.442,0.0271,5,0.0664,-12.111,1,118.073,3,0.242
"4906","Nothing","0YsGMHid6sFq5PcToe3JZE","73sIBHcqh3Z3NyqHKZ7FOL","Les",2011,"Childish Gambino","atl hip hop",10884992,0.00649,0.541,317293,0.674,9.76e-05,1,0.235,-7.04,0,103.139,4,0.123
"4907","Nothing","5cc9Zbfp9u10sfJeKZ3h16","73sIBHcqh3Z3NyqHKZ7FOL","3005",2013,"Childish Gambino","atl hip hop",10884992,0.112,0.664,234215,0.447,0,6,0.091,-7.272,0,83.138,4,0.659
"4908","Nothing","0zo4aX57COch7Wh3NRImTM","73sIBHcqh3Z3NyqHKZ7FOL","Heartbeat",2011,"Childish Gambino","atl hip hop",10884992,0.00369,0.8,269840,0.545,0.000461,1,0.0445,-7.002,0,119.954,4,0.294
"4909","Nothing","1wYIv0ySOwjMFWLOtrgtbo","73sIBHcqh3Z3NyqHKZ7FOL","III. Urn",2013,"Childish Gambino","atl hip hop",10884992,0.621,0.59,73387,0.446,0.00235,0,0.0731,-12.759,0,140.081,4,0.399
"4910","Nothing","25ypHCQpDX2nrDFly7eZLZ","73sIBHcqh3Z3NyqHKZ7FOL","Bonfire",2011,"Childish Gambino","atl hip hop",10884992,0.0594,0.506,192947,0.745,0,1,0.373,-6.041,1,161.798,4,0.284
"4911","Nothing","7p4vHnYXkxlzvfePJVpcTr","73sIBHcqh3Z3NyqHKZ7FOL","Feels Like Summer",2018,"Childish Gambino","atl hip hop",10884992,0.162,0.55,297404,0.596,0.00481,7,0.0805,-8.214,1,165.736,4,0.253
"4912","Nothing","0b9oOr2ZgvyQu88wzixux9","73sIBHcqh3Z3NyqHKZ7FOL","This Is America",2018,"Childish Gambino","atl hip hop",10884992,0.117,0.854,225773,0.463,0,5,0.354,-6.159,1,120.024,4,0.549
"4913","Nothing","6YuFv5d7iGeNnFMu6xphZl","73sIBHcqh3Z3NyqHKZ7FOL","Sober",2014,"Childish Gambino","atl hip hop",10884992,0.0979,0.701,252013,0.591,2.53e-05,0,0.551,-6.646,1,98.056,4,0.423
"4914","Nothing","4Oun2ylbjFKMPTiaSbbCih","4kYSro6naA4h99UJvo89HB","WAP (feat. Megan Thee Stallion)",2020,"Cardi B","pop",21539387,0.0194,0.935,187541,0.454,0,1,0.0824,-7.509,1,133.073,4,0.357
"4915","Nothing","58q2HKrzhC3ozto2nDdN4z","4kYSro6naA4h99UJvo89HB","I Like It",2018,"Cardi B","pop",21539387,0.099,0.816,253390,0.726,0,5,0.372,-3.998,0,136.048,4,0.65
"4916","Nothing","1M4OcYkxAtu3ErzSgDEfoi","4kYSro6naA4h99UJvo89HB","Up",2021,"Cardi B","pop",21539387,0.0012,0.868,156945,0.795,0.0193,11,0.0461,-6.044,1,166,4,0.819
"4917","Nothing","0WNfQxDGaPTl0yogcMR5v1","4kYSro6naA4h99UJvo89HB","Tomorrow 2 (with Cardi B)",2022,"Cardi B","pop",21539387,0.0736,0.795,209811,0.814,0,0,0.117,-3.945,1,160.039,4,0.68
"4918","Nothing","4vUmTMuQqjdnvlZmAH61Qk","4kYSro6naA4h99UJvo89HB","South of the Border (feat. Camila Cabello & Cardi B)",2019,"Cardi B","pop",21539387,0.148,0.857,204467,0.621,0,9,0.0865,-6.376,0,97.989,4,0.668
"4919","Nothing","6KBYefIoo7KydImq1uUQlL","4kYSro6naA4h99UJvo89HB","Bodak Yellow",2018,"Cardi B","pop",21539387,0.0659,0.926,223713,0.703,0,11,0.231,-6.337,0,125.022,4,0.485
"4920","Nothing","0PG9fbaaHFHfre2gUVo7AN","4kYSro6naA4h99UJvo89HB","Please Me",2019,"Cardi B","pop",21539387,0.0642,0.747,200890,0.57,0,1,0.0832,-6.711,1,133.992,4,0.65
"4921","Nothing","3Vo4wInECJQuz9BIBMOu8i","4kYSro6naA4h99UJvo89HB","Finesse - Remix; feat. Cardi B",2017,"Cardi B","pop",21539387,0.0185,0.704,217289,0.859,0,5,0.0215,-4.877,0,105.115,4,0.926
"4922","Nothing","2GGMabyHXnJmjY6CXhhB2e","4kYSro6naA4h99UJvo89HB","Money",2018,"Cardi B","pop",21539387,0.00534,0.95,183527,0.59,0,8,0.11,-6.508,0,130.003,4,0.219
"4923","Nothing","4wFjTWCunQFKtukqrNijEt","4kYSro6naA4h99UJvo89HB","MotorSport",2018,"Cardi B","pop",21539387,0.0305,0.904,303077,0.518,0,2,0.325,-5.32,1,137.996,4,0.188
"4924","Nothing","6pD0ufEQq0xdHSsRbg9LBK","4q3ewBCX7sLwd24euuV69X","un x100to",2023,"Bad Bunny","reggaeton",69456895,0.228,0.569,194563,0.724,0,6,0.27,-4.076,0,83.118,4,0.562
"4925","Nothing","0PB0O24JqAuNdOAFVJljMS","4q3ewBCX7sLwd24euuV69X","Coco Chanel",2023,"Bad Bunny","reggaeton",69456895,0.0427,0.683,160325,0.764,0,2,0.0963,-5.995,1,149.949,4,0.137
"4926","Nothing","6Sq7ltF9Qa7SNFBsV5Cogx","4q3ewBCX7sLwd24euuV69X","Me Porto Bonito",2022,"Bad Bunny","reggaeton",69456895,0.0901,0.911,178567,0.712,2.68e-05,1,0.0933,-5.105,0,92.005,4,0.425
"4927","Nothing","2mnXxnrX5vCGolNkaFvVeM","4q3ewBCX7sLwd24euuV69X","La Jumpa",2022,"Bad Bunny","reggaeton",69456895,0.111,0.887,196800,0.234,0.67,9,0.13,-14.52,1,140.02,4,0.197
"4928","Nothing","3k3NWokhRRkEPhCzPmV8TW","4q3ewBCX7sLwd24euuV69X","Ojitos Lindos",2022,"Bad Bunny","reggaeton",69456895,0.08,0.647,258299,0.686,1.34e-06,3,0.528,-5.745,0,79.928,4,0.268
"4929","Nothing","1IHWl5LamUGEuP4ozKQSXZ","4q3ewBCX7sLwd24euuV69X","Tití Me Preguntó",2022,"Bad Bunny","reggaeton",69456895,0.0993,0.65,243717,0.715,0.000291,5,0.126,-5.198,0,106.672,4,0.187
"4930","Nothing","5Eax0qFko2dh7Rl2lYs3bx","4q3ewBCX7sLwd24euuV69X","Efecto",2022,"Bad Bunny","reggaeton",69456895,0.141,0.801,213061,0.475,1.73e-05,7,0.0639,-8.797,0,98.047,4,0.234
"4931","Nothing","7ro0hRteUMfnOioTFI5TG1","4q3ewBCX7sLwd24euuV69X","WHERE SHE GOES",2023,"Bad Bunny","reggaeton",69456895,0.143,0.652,231704,0.8,0.629,9,0.112,-4.019,0,143.978,4,0.234
"4932","Nothing","54ELExv56KCAB4UP9cOCzC","4q3ewBCX7sLwd24euuV69X","Gato de Noche",2022,"Bad Bunny","reggaeton",69456895,0.169,0.892,227013,0.662,1.24e-06,8,0.363,-3.894,1,93.976,4,0.607
"4933","Nothing","6Xom58OOXk2SoU711L2IXO","4q3ewBCX7sLwd24euuV69X","Moscow Mule",2022,"Bad Bunny","reggaeton",69456895,0.294,0.804,245940,0.674,1.18e-06,5,0.115,-5.453,0,99.968,4,0.292
"4934","Nothing","0fea68AdmYNygeTGI4RC18","1vyhD5VmyZ7KMfW5gqLgo5","LA CANCIÓN",2019,"J Balvin","reggaeton",37238609,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,176.089,4,0.429
"4935","Nothing","2beS6dD5rovBxSA1zYoSHR","1vyhD5VmyZ7KMfW5gqLgo5","No Me Conoce - Remix",2019,"J Balvin","reggaeton",37238609,0.14,0.804,309120,0.787,0,10,0.0927,-3.824,0,91.974,4,0.562
"4936","Nothing","7COfe3P7KgfwDwIRB8LIDw","1vyhD5VmyZ7KMfW5gqLgo5","Mi Gente",2018,"J Balvin","reggaeton",37238609,0.0168,0.548,185040,0.704,2.25e-05,11,0.143,-4.838,0,104.666,4,0.288
"4937","Nothing","7hynhxDoDpgMIV12JuVtNa","1vyhD5VmyZ7KMfW5gqLgo5","UN PESO",2019,"J Balvin","reggaeton",37238609,0.125,0.627,277107,0.675,0,5,0.0784,-7.125,0,79.31,4,0.961
"4938","Nothing","25ZAibhr3bdlMCLmubZDVt","1vyhD5VmyZ7KMfW5gqLgo5","QUE PRETENDES",2019,"J Balvin","reggaeton",37238609,0.0275,0.639,222347,0.791,0,10,0.362,-4.443,0,92.603,4,0.939
"4939","Nothing","6D2TCm4nf5nxAcdGJ7w3QP","1vyhD5VmyZ7KMfW5gqLgo5","Qué Más Pues?",2021,"J Balvin","reggaeton",37238609,0.0272,0.903,217360,0.817,0.000311,8,0.242,-3.972,1,102.014,4,0.732
"4940","Nothing","58q2HKrzhC3ozto2nDdN4z","1vyhD5VmyZ7KMfW5gqLgo5","I Like It",2018,"J Balvin","reggaeton",37238609,0.099,0.816,253390,0.726,0,5,0.372,-3.998,0,136.048,4,0.65
"4941","Nothing","66x45Yh9x397PWpxMX0ZDT","1vyhD5VmyZ7KMfW5gqLgo5","UN DIA (ONE DAY)",2021,"J Balvin","reggaeton",37238609,0.00638,0.58,232147,0.695,0,6,0.174,-8.244,0,168.124,4,0.402
"4942","Nothing","1q0PYXTbDsirp2l74ng6pn","1vyhD5VmyZ7KMfW5gqLgo5","In Da Getto",2021,"J Balvin","reggaeton",37238609,0.0177,0.924,130667,0.723,2.61e-05,8,0.113,-3.142,1,126.998,4,0.643
"4943","Nothing","2qG5sZ7Si6sdK74qLxedYM","1vyhD5VmyZ7KMfW5gqLgo5","Con Altura",2019,"J Balvin","reggaeton",37238609,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,97.963,4,0.746
"4944","Nothing","1GN6qqehnqUfUHH1gfK81v","2sG4zTOLvjKG1PSoOyf5Ej","Thousand Miles (feat. Brandi Carlile)",2023,"Brandi Carlile","acoustic pop",740159,0.205,0.503,231000,0.722,3.52e-05,9,0.0845,-7.595,1,172.006,4,0.354
"4945","Nothing","0EKBV6GybPtALXUgWqWrym","2sG4zTOLvjKG1PSoOyf5Ej","The Story",2007,"Brandi Carlile","acoustic pop",740159,0.0325,0.544,238493,0.5,3.78e-06,11,0.109,-8.253,1,93.621,4,0.177
"4946","Nothing","61X73CJcpwGIxgQgKEXbw0","2sG4zTOLvjKG1PSoOyf5Ej","You and Me On The Rock (feat. Lucius)",2021,"Brandi Carlile","acoustic pop",740159,0.15,0.568,230098,0.686,1.81e-06,1,0.0881,-6.635,1,172.075,4,0.725
"4947","Nothing","0pegFWSUOTiG0sLVEfxtvA","2sG4zTOLvjKG1PSoOyf5Ej","Heart's Content",2012,"Brandi Carlile","acoustic pop",740159,0.724,0.564,214667,0.209,3.99e-05,3,0.107,-8.922,1,109.024,4,0.402
"4948","Nothing","0HL3y3bsKSARBSP0qaImwb","2sG4zTOLvjKG1PSoOyf5Ej","Carried Me With You",2020,"Brandi Carlile","acoustic pop",740159,0.271,0.639,213733,0.666,0,0,0.111,-7.775,1,98.384,4,0.372
"4949","Nothing","5HuaHij4kVpfEVv93MYCeW","2sG4zTOLvjKG1PSoOyf5Ej","Crowded Table",2019,"Brandi Carlile","acoustic pop",740159,0.203,0.559,209907,0.562,9.48e-06,11,0.17,-5.674,1,132.062,4,0.428
"4950","Nothing","1Cu8QneXq0Hq1HJqkZDPbN","2sG4zTOLvjKG1PSoOyf5Ej","This Time Tomorrow",2021,"Brandi Carlile","acoustic pop",740159,0.841,0.606,206267,0.326,0,10,0.139,-10.031,1,91.626,4,0.414
"4951","Nothing","18k8IlS52uxRWObykDUZFG","2sG4zTOLvjKG1PSoOyf5Ej","The Joke",2018,"Brandi Carlile","acoustic pop",740159,0.327,0.236,279373,0.578,0.00015,7,0.206,-5.477,1,75.367,4,0.227
"4952","Nothing","5i4WgW0TL9VSosy73Q3Ttv","2sG4zTOLvjKG1PSoOyf5Ej","Right on Time",2021,"Brandi Carlile","acoustic pop",740159,0.626,0.419,185228,0.269,1.83e-05,7,0.116,-9.388,1,121.695,4,0.152
"4953","Nothing","0CTNLJMN9dMG4cl5qgsZSv","2sG4zTOLvjKG1PSoOyf5Ej","Highwomen",2019,"Brandi Carlile","acoustic pop",740159,0.77,0.554,212480,0.47,2.6e-06,8,0.106,-6.604,0,95.598,4,0.346
"4954","Nothing","7aRCf5cLOFN1U7kvtChY1G","3TVXtAsR1Inumwj472S9r4","Search & Rescue",2023,"Drake","canadian hip hop",75434234,0.0603,0.817,272113,0.44,1.42e-06,10,0.33,-8.482,0,142.024,4,0.544
"4955","Nothing","1bDbXMyjaUIooNwFE9wn0N","3TVXtAsR1Inumwj472S9r4","Rich Flex",2022,"Drake","canadian hip hop",75434234,0.0503,0.561,239360,0.52,1.86e-06,11,0.355,-9.342,0,153.15,3,0.424
"4956","Nothing","3F5CgOj3wFlRv51JsHbxhe","3TVXtAsR1Inumwj472S9r4","Jimmy Cooks (feat. 21 Savage)",2022,"Drake","canadian hip hop",75434234,0.000307,0.529,218365,0.673,2.41e-06,0,0.093,-4.711,1,165.921,4,0.366
"4957","Nothing","1zi7xx7UVEFkmKfv06H8x0","3TVXtAsR1Inumwj472S9r4","One Dance",2016,"Drake","canadian hip hop",75434234,0.00776,0.792,173987,0.625,0.0018,1,0.329,-5.609,1,103.967,4,0.37
"4958","Nothing","59nOXPmaKlBfGMDeOVGrIK","3TVXtAsR1Inumwj472S9r4","WAIT FOR U (feat. Drake & Tems)",2022,"Drake","canadian hip hop",75434234,0.314,0.463,189893,0.642,0,1,0.0686,-4.474,1,83.389,4,0.339
"4959","Nothing","6DCZcSspjsKoFjzjrWoCdn","3TVXtAsR1Inumwj472S9r4","God's Plan",2018,"Drake","canadian hip hop",75434234,0.0332,0.754,198973,0.449,8.29e-05,7,0.552,-9.211,1,77.169,4,0.357
"4960","Nothing","40iJIUlhi6renaREYGeIDS","3TVXtAsR1Inumwj472S9r4","Fair Trade (with Travis Scott)",2021,"Drake","canadian hip hop",75434234,0.0503,0.666,291175,0.465,0,1,0.215,-8.545,1,167.937,4,0.292
"4961","Nothing","5mCPDVBb16L4XQwDdbRUpz","3TVXtAsR1Inumwj472S9r4","Passionfruit",2017,"Drake","canadian hip hop",75434234,0.256,0.809,298941,0.463,0.085,11,0.109,-11.377,1,111.98,4,0.364
"4962","Nothing","2ZL7WZcjuYKi1KUDtp4kCC","3TVXtAsR1Inumwj472S9r4","Spin Bout U",2022,"Drake","canadian hip hop",75434234,0.01,0.773,214589,0.701,0,7,0.163,-6.386,1,129.963,4,0.203
"4963","Nothing","2BcMwX1MPV6ZHP4tUT9uq6","3TVXtAsR1Inumwj472S9r4","Knife Talk (with 21 Savage ft. Project Pat)",2021,"Drake","canadian hip hop",75434234,0.0635,0.849,242966,0.424,0,5,0.0834,-9.579,0,145.887,4,0.153
"4964","Nothing","5w40ZYhbBMAlHYNDaVJIUu","246dkjvS1zLTtiykXe5h60","Chemical",2023,"Post Malone","dfw rap",40693697,0.00136,0.498,184013,0.897,0,2,0.118,-4.907,1,169.902,4,0.373
"4965","Nothing","0RiRZpuVRbi7oqRdSMwhQY","246dkjvS1zLTtiykXe5h60","Sunflower - Spider-Man: Into the Spider-Verse",2019,"Post Malone","dfw rap",40693697,0.533,0.755,157560,0.522,0,2,0.0685,-4.368,1,89.96,4,0.925
"4966","Nothing","0O6u0VJ46W86TxN9wgyqDj","246dkjvS1zLTtiykXe5h60","I Like You (A Happier Song) (with Doja Cat)",2022,"Post Malone","dfw rap",40693697,0.121,0.733,192841,0.67,0,5,0.121,-6.009,1,100.964,4,0.472
"4967","Nothing","21jGcNKet2qwijlDFuPiPb","246dkjvS1zLTtiykXe5h60","Circles",2019,"Post Malone","dfw rap",40693697,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,120.042,4,0.553
"4968","Nothing","0e7ipj03S05BNilyu5bRzt","246dkjvS1zLTtiykXe5h60","rockstar (feat. 21 Savage)",2018,"Post Malone","dfw rap",40693697,0.124,0.585,218147,0.52,7.01e-05,5,0.131,-6.136,0,159.801,4,0.129
"4969","Nothing","3a1lNhkSLSkpJE4MSHpDu9","246dkjvS1zLTtiykXe5h60","Congratulations",2016,"Post Malone","dfw rap",40693697,0.215,0.63,220293,0.804,0,6,0.253,-4.183,1,123.146,4,0.492
"4970","Nothing","7xQAfvXzm3AkraOtGPWIZg","246dkjvS1zLTtiykXe5h60","Wow.",2019,"Post Malone","dfw rap",40693697,0.136,0.829,149547,0.539,1.78e-06,11,0.103,-7.359,0,99.96,4,0.388
"4971","Nothing","7dt6x5M1jzdTEt8oCbisTK","246dkjvS1zLTtiykXe5h60","Better Now",2018,"Post Malone","dfw rap",40693697,0.331,0.68,231267,0.578,0,10,0.135,-5.804,1,145.038,4,0.341
"4972","Nothing","1nltpRhEiXikwDlVn4UADk","246dkjvS1zLTtiykXe5h60","One Right Now (with The Weeknd)",2022,"Post Malone","dfw rap",40693697,0.0363,0.682,192721,0.764,0,1,0.103,-5.411,1,97.023,4,0.701
"4973","Nothing","75ZvA4QfFiZvzhj2xkaWAh","246dkjvS1zLTtiykXe5h60","I Fall Apart",2016,"Post Malone","dfw rap",40693697,0.0689,0.556,223347,0.538,0,8,0.196,-5.408,0,143.95,4,0.291
"4974","Nothing","2dHHgzDwk4BJdRwy9uXhTO","1URnnhqYAYcrqrcwql10ft","Creepin' (with The Weeknd & 21 Savage)",2022,"21 Savage","atl hip hop",13722702,0.417,0.715,221520,0.62,0,1,0.0822,-6.005,0,97.95,4,0.172
"4975","Nothing","1bDbXMyjaUIooNwFE9wn0N","1URnnhqYAYcrqrcwql10ft","Rich Flex",2022,"21 Savage","atl hip hop",13722702,0.0503,0.561,239360,0.52,1.86e-06,11,0.355,-9.342,0,153.15,3,0.424
"4976","Nothing","3F5CgOj3wFlRv51JsHbxhe","1URnnhqYAYcrqrcwql10ft","Jimmy Cooks (feat. 21 Savage)",2022,"21 Savage","atl hip hop",13722702,0.000307,0.529,218365,0.673,2.41e-06,0,0.093,-4.711,1,165.921,4,0.366
"4977","Nothing","6pcywuOeGGWeOQzdUyti6k","1URnnhqYAYcrqrcwql10ft","Glock In My Lap",2020,"21 Savage","atl hip hop",13722702,0.00574,0.847,193591,0.733,1.04e-05,10,0.151,-6.439,0,130.029,4,0.202
"4978","Nothing","2ZL7WZcjuYKi1KUDtp4kCC","1URnnhqYAYcrqrcwql10ft","Spin Bout U",2022,"21 Savage","atl hip hop",13722702,0.01,0.773,214589,0.701,0,7,0.163,-6.386,1,129.963,4,0.203
"4979","Nothing","4WuOWVnAqvEQxgSRrspBgt","1URnnhqYAYcrqrcwql10ft","Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]",2022,"21 Savage","atl hip hop",13722702,0.189,0.671,207307,0.658,8.66e-05,2,0.147,-5.567,1,87.933,4,0.257
"4980","Nothing","5SWnsxjhdcEDc7LJjq9UHk","1URnnhqYAYcrqrcwql10ft","Runnin",2020,"21 Savage","atl hip hop",13722702,0.00748,0.819,195906,0.626,0.101,10,0.167,-4.574,0,143.01,4,0.415
"4981","Nothing","2BcMwX1MPV6ZHP4tUT9uq6","1URnnhqYAYcrqrcwql10ft","Knife Talk (with 21 Savage ft. Project Pat)",2021,"21 Savage","atl hip hop",13722702,0.0635,0.849,242966,0.424,0,5,0.0834,-9.579,0,145.887,4,0.153
"4982","Nothing","2t8yVaLvJ0RenpXUIAC52d","1URnnhqYAYcrqrcwql10ft","a lot",2018,"21 Savage","atl hip hop",13722702,0.0395,0.837,288624,0.636,0.00125,1,0.342,-7.643,1,145.972,4,0.274
"4983","Nothing","50a8bKqlwDEqeiEknrzkTO","1URnnhqYAYcrqrcwql10ft","ball w/o you",2018,"21 Savage","atl hip hop",13722702,0.0467,0.892,195047,0.633,0.000189,8,0.139,-7.471,1,137.994,4,0.459
"4984","Nothing","6CTWathupIiDs7U4InHnDA","7HkdQ0gt53LP4zmHsL0nap","Trip",2018,"Ella Mai","r&b",4998464,0.225,0.477,213993,0.61,0,11,0.107,-5.628,0,79.882,4,0.358
"4985","Nothing","2zuDMKJ2rSgCMtJknUJBZ9","7HkdQ0gt53LP4zmHsL0nap","This Is",2023,"Ella Mai","r&b",4998464,0.221,0.483,206429,0.492,0,0,0.0907,-6.734,0,168.79,4,0.328
"4986","Nothing","0At2qAoaVjIwWNAqrscXli","7HkdQ0gt53LP4zmHsL0nap",NA,NA,"","",NA,0.0862,0.561,256064,0.779,0,10,0.078,-5.107,0,81.965,4,0.235
"4987","Nothing","01JPQ87UHeGysPVwTqMJHK","7HkdQ0gt53LP4zmHsL0nap",NA,NA,"","",NA,0.274,0.649,264098,0.478,0,7,0.176,-7.503,0,99.967,4,0.151
"4988","Nothing","0SbOpoBzBBCqWIcvo94JeD","7HkdQ0gt53LP4zmHsL0nap",NA,NA,"","",NA,0.782,0.356,197183,0.388,0,9,0.109,-8.532,1,175.123,4,0.573
"4989","Nothing","1bdm32mVmoGcek5bVKxQKd","7HkdQ0gt53LP4zmHsL0nap",NA,NA,"","",NA,0.499,0.708,197520,0.673,0.000233,6,0.103,-4.163,1,136.969,4,0.311
"4990","Nothing","5T03itPFOPGGkvVPvPiyla","7HkdQ0gt53LP4zmHsL0nap",NA,NA,"","",NA,0.256,0.627,197093,0.594,0,7,0.373,-8.306,1,101.007,4,0.388
"4991","Nothing","2HXzOhKhZ46k5cLBPTlfuJ","7HkdQ0gt53LP4zmHsL0nap",NA,NA,"","",NA,0.255,0.659,225600,0.506,0,6,0.142,-5.308,1,124.981,4,0.335
"4992","Nothing","6w93UfN5MeXXQTrVIf5V6x","7HkdQ0gt53LP4zmHsL0nap",NA,NA,"","",NA,0.215,0.464,218320,0.445,0,4,0.495,-8.507,0,94.14,4,0.181
"4993","Nothing","1YLfaRr3QIW1fF3nvDO0gX","7HkdQ0gt53LP4zmHsL0nap",NA,NA,"","",NA,0.17,0.656,179411,0.616,0,5,0.219,-4.668,1,98.871,4,0.269
"4994","Nothing","2HbKqm4o0w5wEeEFXm2sD4","2YZyLoL8N0Wb9xBt1NhZWg",NA,NA,"","",NA,0.0703,0.716,386907,0.531,0,7,0.224,-7.355,1,71.994,4,0.344
"4995","Nothing","3QFInJAm9eyaho5vBzxInN","2YZyLoL8N0Wb9xBt1NhZWg",NA,NA,"","",NA,0.00588,0.711,252262,0.611,0,1,0.23,-5.453,1,134.093,4,0.144
"4996","Nothing","7KXjTSCq5nL1LoYtL7XAwS","2YZyLoL8N0Wb9xBt1NhZWg",NA,NA,"","",NA,0.000282,0.908,177000,0.621,5.39e-05,1,0.0958,-6.638,0,150.011,4,0.421
